Timestamp,Server,Latency (ms),Status,Packet_Loss_%
2025-10-15 17:01:57.835,8.8.8.8,33.00,Success,0.09
2025-10-15 17:01:58.847,8.8.8.8,32.00,Success,0.09
2025-10-15 17:01:59.868,8.8.8.8,36.00,Success,0.09
2025-10-15 17:02:01.043,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:01.870,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:02.870,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:03.872,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:04.867,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:05.883,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:06.871,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:07.875,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:08.872,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:09.874,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:10.871,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:11.869,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:12.921,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:13.878,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:14.879,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:15.877,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:16.876,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:17.895,8.8.8.8,45.00,Success,0.09
2025-10-15 17:02:18.913,8.8.8.8,66.00,Success,0.09
2025-10-15 17:02:19.940,8.8.8.8,82.00,Success,0.09
2025-10-15 17:02:21.007,8.8.8.8,101.00,Success,0.09
2025-10-15 17:02:21.889,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:22.890,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:23.892,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:24.890,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:25.888,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:26.900,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:27.897,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:28.887,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:29.888,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:30.896,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:31.898,8.8.8.8,34.00,Success,0.09
2025-10-15 17:02:32.892,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:33.917,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:34.902,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:35.900,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:36.899,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:37.974,8.8.8.8,38.00,Success,0.09
2025-10-15 17:02:38.931,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:39.907,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:40.904,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:41.906,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:42.899,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:43.900,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:44.907,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:45.900,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:46.958,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:47.933,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:48.959,8.8.8.8,34.00,Success,0.09
2025-10-15 17:02:49.927,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:50.932,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:51.936,8.8.8.8,34.00,Success,0.09
2025-10-15 17:02:52.952,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:53.937,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:54.943,8.8.8.8,33.00,Success,0.09
2025-10-15 17:02:55.945,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:56.945,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:57.946,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:58.948,8.8.8.8,32.00,Success,0.09
2025-10-15 17:02:59.968,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:00.955,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:01.953,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:02.954,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:03.954,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:04.952,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:05.949,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:06.961,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:07.964,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:08.966,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:09.969,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:10.964,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:11.966,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:12.966,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:13.970,8.8.8.8,37.00,Success,0.09
2025-10-15 17:03:14.969,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:15.965,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:16.993,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:17.972,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:18.974,8.8.8.8,40.00,Success,0.09
2025-10-15 17:03:19.971,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:20.963,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:21.974,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:22.972,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:23.976,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:24.975,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:25.977,8.8.8.8,42.00,Success,0.09
2025-10-15 17:03:26.968,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:27.968,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:28.983,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:29.976,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:30.973,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:31.973,8.8.8.8,30.00,Success,0.09
2025-10-15 17:03:32.971,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:33.972,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:34.995,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:35.984,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:36.991,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:38.077,8.8.8.8,41.00,Success,0.09
2025-10-15 17:03:39.009,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:39.985,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:40.987,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:41.995,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:42.992,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:43.990,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:44.999,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:45.991,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:46.996,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:47.998,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:48.994,8.8.8.8,34.00,Success,0.09
2025-10-15 17:03:50.024,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:51.010,8.8.8.8,33.00,Success,0.09
2025-10-15 17:03:52.012,8.8.8.8,42.00,Success,0.09
2025-10-15 17:03:53.027,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:54.005,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:55.014,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:56.009,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:57.029,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:58.021,8.8.8.8,32.00,Success,0.09
2025-10-15 17:03:59.017,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:00.016,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:01.017,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:02.023,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:03.020,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:04.036,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:05.053,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:06.033,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:07.040,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:08.041,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:09.040,8.8.8.8,34.00,Success,0.09
2025-10-15 17:04:10.036,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:11.096,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:12.044,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:13.044,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:14.048,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:15.044,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:16.045,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:17.039,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:18.111,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:19.061,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:20.064,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:21.057,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:22.058,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:23.066,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:24.073,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:25.109,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:26.068,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:27.073,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:28.072,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:29.129,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:30.098,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:31.095,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:32.095,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:33.090,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:34.093,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:35.094,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:36.093,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:37.092,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:38.098,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:39.105,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:40.099,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:41.096,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:42.102,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:43.096,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:44.096,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:45.117,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:46.107,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:47.115,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:48.108,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:49.107,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:50.112,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:51.112,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:52.124,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:53.140,8.8.8.8,32.00,Success,0.09
2025-10-15 17:04:54.128,8.8.8.8,33.00,Success,0.09
2025-10-15 17:04:56.722,8.8.8.8,N/A,Failed,0.10
2025-10-15 17:04:56.835,8.8.8.8,32.00,Success,0.10
2025-10-15 17:04:57.894,8.8.8.8,38.00,Success,0.10
2025-10-15 17:04:58.819,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:28.044,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:29.038,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:30.048,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:31.088,8.8.8.8,36.00,Success,0.10
2025-10-15 17:01:32.095,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:33.065,8.8.8.8,35.00,Success,0.10
2025-10-15 17:01:34.054,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:35.057,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:36.075,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:37.053,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:38.059,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:39.099,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:40.067,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:41.077,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:42.068,8.8.8.8,34.00,Success,0.10
2025-10-15 17:01:43.073,8.8.8.8,34.00,Success,0.10
2025-10-15 17:01:44.079,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:45.089,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:46.081,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:47.087,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:48.086,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:49.087,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:50.090,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:51.111,8.8.8.8,34.00,Success,0.10
2025-10-15 17:01:52.088,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:53.085,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:54.092,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:55.091,8.8.8.8,33.00,Success,0.10
2025-10-15 17:01:56.095,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:57.169,8.8.8.8,34.00,Success,0.10
2025-10-15 17:01:58.185,8.8.8.8,32.00,Success,0.10
2025-10-15 17:01:59.119,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:00.118,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:01.138,8.8.8.8,30.00,Success,0.10
2025-10-15 17:02:02.119,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:03.118,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:04.123,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:05.118,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:06.127,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:07.117,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:08.142,8.8.8.8,34.00,Success,0.10
2025-10-15 17:02:09.125,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:10.120,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:11.125,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:12.126,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:13.127,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:14.130,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:15.158,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:16.128,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:17.128,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:18.162,8.8.8.8,68.00,Success,0.10
2025-10-15 17:02:19.188,8.8.8.8,89.00,Success,0.10
2025-10-15 17:02:20.129,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:21.139,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:22.133,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:23.130,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:24.132,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:25.136,8.8.8.8,31.00,Success,0.10
2025-10-15 17:02:26.133,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:27.138,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:28.146,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:29.215,8.8.8.8,47.00,Success,0.10
2025-10-15 17:02:30.157,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:31.156,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:32.157,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:33.160,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:34.158,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:35.174,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:36.169,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:37.169,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:38.165,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:39.182,8.8.8.8,33.00,Success,0.10
2025-10-15 17:02:40.170,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:41.166,8.8.8.8,32.00,Success,0.10
2025-10-15 17:02:43.718,8.8.8.8,N/A,Failed,0.11
2025-10-15 17:02:43.776,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:44.780,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:45.786,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:46.785,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:47.784,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:48.811,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:49.782,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:50.788,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:51.797,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:52.801,8.8.8.8,33.00,Success,0.11
2025-10-15 17:02:53.792,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:54.798,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:55.802,8.8.8.8,33.00,Success,0.11
2025-10-15 17:02:56.799,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:57.798,8.8.8.8,33.00,Success,0.11
2025-10-15 17:02:58.800,8.8.8.8,32.00,Success,0.11
2025-10-15 17:02:59.800,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:00.797,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:01.805,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:02.806,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:03.807,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:04.808,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:05.804,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:06.834,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:07.809,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:08.809,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:09.810,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:10.810,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:11.811,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:12.821,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:13.840,8.8.8.8,50.00,Success,0.11
2025-10-15 17:03:14.824,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:15.825,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:16.856,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:17.819,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:18.831,8.8.8.8,36.00,Success,0.11
2025-10-15 17:03:19.822,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:20.871,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:21.830,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:22.827,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:23.825,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:24.824,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:25.823,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:26.827,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:27.845,8.8.8.8,35.00,Success,0.11
2025-10-15 17:03:28.857,8.8.8.8,45.00,Success,0.11
2025-10-15 17:03:29.957,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:30.848,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:31.842,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:32.840,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:33.845,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:34.861,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:35.843,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:36.848,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:37.843,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:38.896,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:39.849,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:40.860,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:41.872,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:42.863,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:43.862,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:44.868,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:45.861,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:46.868,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:47.861,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:48.883,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:49.867,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:50.872,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:51.870,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:52.889,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:53.869,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:54.869,8.8.8.8,33.00,Success,0.11
2025-10-15 17:03:55.874,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:56.903,8.8.8.8,34.00,Success,0.11
2025-10-15 17:03:57.877,8.8.8.8,32.00,Success,0.11
2025-10-15 17:03:58.879,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:01.708,8.8.8.8,N/A,Failed,0.12
2025-10-15 17:04:01.765,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:02.808,8.8.8.8,34.00,Success,0.12
2025-10-15 17:04:03.780,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:04.785,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:05.779,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:06.785,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:07.788,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:08.808,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:09.820,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:10.800,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:11.802,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:12.801,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:13.803,8.8.8.8,33.00,Success,0.12
2025-10-15 17:04:14.798,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:15.798,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:16.803,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:17.804,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:18.805,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:19.803,8.8.8.8,33.00,Success,0.12
2025-10-15 17:04:20.800,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:21.799,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:22.849,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:23.814,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:24.814,8.8.8.8,33.00,Success,0.12
2025-10-15 17:04:25.815,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:26.816,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:27.817,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:28.840,8.8.8.8,33.00,Success,0.12
2025-10-15 17:04:29.866,8.8.8.8,34.00,Success,0.12
2025-10-15 17:04:30.818,8.8.8.8,33.00,Success,0.12
2025-10-15 17:04:31.815,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:32.820,8.8.8.8,32.00,Success,0.12
2025-10-15 17:04:33.819,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:34.824,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:35.830,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:36.842,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:37.827,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:38.853,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:39.827,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:40.834,8.8.8.8,32.00,Success,0.11
2025-10-15 17:04:41.834,8.8.8.8,32.00,Success,0.11
