Timestamp,Server,Latency (ms),Status,Packet_Loss_%
2025-10-17 08:39:06.021,8.8.8.8,21.00,Success,0.11
2025-10-17 08:39:04.358,8.8.8.8,18.00,Success,0.11
2025-10-17 08:39:04.458,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:05.847,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:06.439,8.8.8.8,17.00,Success,0.11
2025-10-17 08:39:06.651,8.8.8.8,40.00,Success,0.11
2025-10-17 08:39:07.279,8.8.8.8,18.00,Success,0.11
2025-10-17 08:39:07.599,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:08.046,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:08.553,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:09.036,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:06.448,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:06.680,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:07.344,8.8.8.8,19.00,Success,0.11
2025-10-17 08:39:07.697,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:08.211,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:08.692,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:09.192,8.8.8.8,19.00,Success,0.11
2025-10-17 08:39:09.687,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:10.177,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:10.676,8.8.8.8,17.00,Success,0.11
2025-10-17 08:39:09.519,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:10.044,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:10.521,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:11.164,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:11.535,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:12.097,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:12.527,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:13.023,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:13.560,8.8.8.8,27.00,Success,0.11
2025-10-17 08:39:14.029,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:11.197,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:11.949,8.8.8.8,199.00,Success,0.11
2025-10-17 08:39:12.279,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:12.699,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:13.212,8.8.8.8,27.00,Success,0.11
2025-10-17 08:39:13.703,8.8.8.8,18.00,Success,0.11
2025-10-17 08:39:14.237,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:14.711,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:15.198,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:15.707,8.8.8.8,22.00,Success,0.11
2025-10-17 08:39:14.534,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:15.047,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:15.538,8.8.8.8,18.00,Success,0.11
2025-10-17 08:39:16.028,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:16.547,8.8.8.8,21.00,Success,0.11
2025-10-17 08:39:17.086,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:17.605,8.8.8.8,20.00,Success,0.11
2025-10-17 08:39:18.061,8.8.8.8,28.00,Success,0.11
2025-10-17 08:39:18.570,8.8.8.8,24.00,Success,0.11
2025-10-17 08:39:19.034,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:16.209,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:16.702,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:17.201,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:17.732,8.8.8.8,20.00,Success,0.11
2025-10-17 08:39:18.242,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:18.717,8.8.8.8,24.00,Success,0.11
2025-10-17 08:39:19.206,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:19.716,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:20.208,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:20.719,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:19.561,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:20.053,8.8.8.8,17.00,Success,0.11
2025-10-17 08:39:20.555,8.8.8.8,22.00,Success,0.11
2025-10-17 08:39:21.046,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:21.542,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:22.046,8.8.8.8,16.00,Success,0.11
2025-10-17 08:39:22.541,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:23.052,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:23.543,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:24.042,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:21.217,8.8.8.8,18.00,Success,0.11
2025-10-17 08:39:21.713,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:22.213,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:22.711,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:23.218,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:23.710,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:24.214,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:24.712,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:25.268,8.8.8.8,20.00,Success,0.11
2025-10-17 08:39:25.726,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:24.544,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:25.046,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:25.546,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:26.047,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:26.544,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:27.048,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:27.581,8.8.8.8,41.00,Success,0.11
2025-10-17 08:39:28.046,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:28.546,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:29.048,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:26.225,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:26.725,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:27.223,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:27.724,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:28.224,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:28.737,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:29.233,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:29.761,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:30.233,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:30.735,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:29.548,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:30.049,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:30.546,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:31.047,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:31.548,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:32.057,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:32.551,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:33.052,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:33.550,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:34.050,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:31.234,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:31.741,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:32.240,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:32.742,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:33.251,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:33.745,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:34.246,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:34.747,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:35.244,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:35.756,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:34.553,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:35.057,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:35.563,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:36.064,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:36.557,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:37.065,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:37.560,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:38.062,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:38.562,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:39.106,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:36.251,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:36.775,8.8.8.8,24.00,Success,0.11
2025-10-17 08:39:37.248,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:37.749,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:38.250,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:38.750,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:39.245,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:39.751,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:40.267,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:40.755,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:39.563,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:40.062,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:40.565,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:41.064,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:41.563,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:42.067,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:42.574,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:43.068,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:43.571,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:44.069,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:41.258,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:41.781,8.8.8.8,40.00,Success,0.11
2025-10-17 08:39:42.255,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:42.754,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:43.260,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:43.770,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:44.266,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:44.769,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:45.268,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:45.769,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:44.570,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:45.069,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:45.572,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:46.080,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:46.580,8.8.8.8,26.00,Success,0.11
2025-10-17 08:39:47.071,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:47.575,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:48.071,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:48.575,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:49.075,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:46.265,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:46.789,8.8.8.8,34.00,Success,0.11
2025-10-17 08:39:47.313,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:47.773,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:48.276,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:48.776,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:49.277,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:49.776,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:50.312,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:50.792,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:49.573,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:50.075,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:50.578,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:51.076,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:51.597,8.8.8.8,33.00,Success,0.11
2025-10-17 08:39:52.079,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:52.581,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:53.090,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:53.598,8.8.8.8,22.00,Success,0.11
2025-10-17 08:39:54.079,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:51.283,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:51.808,8.8.8.8,33.00,Success,0.11
2025-10-17 08:39:52.283,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:52.788,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:53.285,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:53.789,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:54.340,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:54.808,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:55.311,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:55.820,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:54.581,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:55.079,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:55.599,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:56.110,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:56.657,8.8.8.8,42.00,Success,0.11
2025-10-17 08:39:57.093,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:57.592,8.8.8.8,15.00,Success,0.11
2025-10-17 08:39:58.092,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:58.595,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:59.120,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:56.339,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:56.841,8.8.8.8,44.00,Success,0.11
2025-10-17 08:39:57.311,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:57.813,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:58.323,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:58.815,8.8.8.8,13.00,Success,0.11
2025-10-17 08:39:59.315,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:59.818,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:00.321,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:00.816,8.8.8.8,14.00,Success,0.11
2025-10-17 08:39:59.603,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:00.102,8.8.8.8,15.00,Success,0.11
2025-10-17 08:40:00.601,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:01.107,8.8.8.8,15.00,Success,0.11
2025-10-17 08:40:01.628,8.8.8.8,34.00,Success,0.11
2025-10-17 08:40:02.127,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:02.628,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:03.117,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:03.616,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:04.120,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:01.321,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:01.848,8.8.8.8,42.00,Success,0.11
2025-10-17 08:40:02.322,8.8.8.8,15.00,Success,0.11
2025-10-17 08:40:02.822,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:03.329,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:03.834,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:04.341,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:04.831,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:05.344,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:05.832,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:04.616,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:05.113,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:05.617,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:06.141,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:06.647,8.8.8.8,39.00,Success,0.11
2025-10-17 08:40:07.127,8.8.8.8,16.00,Success,0.11
2025-10-17 08:40:07.624,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:08.122,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:08.632,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:09.131,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:06.332,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:06.868,8.8.8.8,47.00,Success,0.11
2025-10-17 08:40:07.339,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:07.840,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:08.364,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:08.839,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:09.334,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:09.836,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:10.338,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:10.855,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:09.652,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:10.134,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:10.632,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:11.130,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:11.667,8.8.8.8,47.00,Success,0.11
2025-10-17 08:40:12.137,8.8.8.8,16.00,Success,0.11
2025-10-17 08:40:12.636,8.8.8.8,15.00,Success,0.11
2025-10-17 08:40:13.164,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:13.642,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:14.139,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:11.357,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:11.889,8.8.8.8,47.00,Success,0.11
2025-10-17 08:40:12.354,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:12.855,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:13.371,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:13.857,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:14.386,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:14.861,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:15.361,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:15.887,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:14.640,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:15.138,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:15.640,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:16.147,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:16.711,8.8.8.8,38.00,Success,0.11
2025-10-17 08:40:17.170,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:17.647,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:18.165,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:18.648,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:19.153,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:16.367,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:16.862,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:17.373,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:17.892,8.8.8.8,19.00,Success,0.11
2025-10-17 08:40:18.376,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:18.872,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:19.372,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:19.871,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:20.370,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:20.872,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:19.651,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:20.153,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:20.652,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:21.151,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:21.651,8.8.8.8,13.00,Success,0.11
2025-10-17 08:40:22.153,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:22.648,8.8.8.8,14.00,Success,0.11
2025-10-17 08:40:23.153,8.8.8.8,14.00,Success,0.11
